"","cohort","Country","Sex","B0_50100","B0_50110","B1_50100","B1_50110","compression.one_50100","compression.one_50110","compression.twoThird_50100","compression.twoThird_50110","postponement.one_50100","postponement.one_50110","postponement.twoThird_50100","postponement.twoThird_50110"
"1874",1897,"France","Female",-5.32009763559787,-5.286652799226,0.0887119192090641,0.0868974495400135,2.06572574849132,2.16739731117508,1.96672739741913,2.06498636111163,0.0557589378233914,-0.0200225574950039,0.154792332388972,0.0824207495189704
"1875",1898,"France","Female",-5.3444009461506,-5.3089671252196,0.0888851389478932,0.0869636264454002,1.9991082980112,2.06821567815438,1.9031731156071,1.97037644459168,0.0638913334338724,0.0255519395112387,0.159860811820252,0.123421508804153
"1876",1899,"France","Female",-5.37459815693744,-5.340673110331,0.0893056196555772,0.0874976063030767,1.97071256003867,2.06571285710853,1.87573228306174,1.96754920405042,0.08512642603921,0.0106763902317297,0.180141205161025,0.108872104056751
"1877",1900,"France","Female",-5.40378780785799,-5.36880886621706,0.089565128450212,0.0876923604475798,1.95580097989912,1.9865300827765,1.86119692711936,1.89172536683392,0.112646435918691,0.108365108991503,0.207284693621872,0.203199113434064
"1878",1901,"France","Female",-5.42967993568716,-5.39219136116926,0.0897960252575446,0.0878053022469104,1.89976378477006,1.89940819406024,1.80751692418699,1.80842402341972,0.180941077784414,0.217760240440729,0.273219919928131,0.30877009096962
"1879",1902,"France","Female",-5.45305334026936,-5.41583610463837,0.0900321877006557,0.0880535586034969,1.84929653550651,1.85631901978878,1.75926154958512,1.76717193149567,0.209131231003443,0.234364855536345,0.299197112115074,0.323537119650471
"1880",1903,"France","Female",-5.48959144676194,-5.45318831332491,0.090590079585899,0.0886105285041918,1.82333091569185,1.84710950569187,1.73409322463166,1.75792732309786,0.221019875436539,0.237539467833578,0.310289115294072,0.326747877791917
"1881",1904,"France","Female",-5.51407012077878,-5.4826758280667,0.0908618756933506,0.089179419302039,1.7498677836939,1.7990842080034,1.6640015311098,1.7118798203804,0.249312630909099,0.221642427859386,0.335208841343103,0.308874064659161
"1882",1905,"France","Female",-5.53709374914912,-5.5052624813829,0.0909428220500872,0.0892209651809125,1.65440876939509,1.69242682929899,1.57303006273427,1.6101991232758,0.326349319106335,0.311517704835897,0.407753715525125,0.393768370149044
"1883",1906,"France","Female",-5.57093849256561,-5.54480143501694,0.0913199676467137,0.0899337250735354,1.63695551522348,1.69807729067492,1.55601377940163,1.6150057380764,0.377468981904666,0.321211207517802,0.458435143109199,0.404307082715
"1884",1907,"France","Female",-5.59406032814295,-5.57246786338023,0.0914290593030336,0.0902860305883032,1.65722513803335,1.76668612881454,1.57502931308654,1.6799202847885,0.411668818206401,0.295563760309744,0.493888557654369,0.382356775121377
"1885",1908,"France","Female",-5.61987559337302,-5.60230174552297,0.0916152138356813,0.0907038212122754,1.66249704662813,1.81038921046173,1.57982388857983,1.72118268472511,0.414975719191204,0.242212345223241,0.49767320886901,0.331449488405216
"1886",1909,"France","Female",-5.64876238264746,-5.63734285266945,0.0917995006938667,0.0912183082295294,1.64602302565407,1.81801904771617,1.56386321827291,1.72793262952704,0.46548019430147,0.260670319626492,0.547662585452031,0.350788310576196
"1887",1910,"France","Female",-5.67714021280715,-5.67045926539174,0.0920189929994722,0.0917315313120485,1.6357637219348,1.84295422860968,1.5538833910595,1.7512898132318,0.47267292843318,0.20455981117663,0.554575835653299,0.296259454493519
"1888",1911,"France","Female",-5.70265354987725,-5.69780141384453,0.0921307380219003,0.0919070289971059,1.62858459576326,1.8635560608121,1.54685007080833,1.77061016944996,0.499996031509376,0.203258843400828,0.581752232949995,0.296240869433596
"1889",1912,"France","Female",-5.73183022129103,-5.72837565722637,0.0923770284533072,0.0922981375870666,1.65695004005286,1.89818333023684,1.57346398103781,1.80310539136477,0.521655828492623,0.195673194771128,0.605164001414277,0.290789374240905
"1890",1913,"France","Female",-5.74743417736813,-5.72721285623637,0.092199142548002,0.091161698663804,1.52477847486657,1.65893621081492,1.44791892670487,1.57614040593138,0.6150738721966,0.449066154063729,0.691948486392555,0.531884098418399
"1891",1914,"France","Female",-5.77063398964427,-5.75485632336431,0.0923139352816777,0.0915328135600408,1.51184469786555,1.63584871114634,1.43543745586272,1.55383468551823,0.649380030687794,0.491464028611198,0.725800947520632,0.573499066995844
"1892",1915,"France","Female",-5.7915097936164,-5.77382945406612,0.092533257187771,0.0916036721760669,1.49754623284714,1.61351393238047,1.42176756084696,1.53256808715393,0.609337437906412,0.470290462208531,0.685131372280868,0.551257700992203
"1893",1916,"France","Female",-5.80548709394739,-5.78556534368712,0.0925146113313865,0.091433431974518,1.37641648506473,1.43715453521364,1.30679424256576,1.36505027044203,0.627316526145123,0.576566320544476,0.696950185142267,0.64868400393258
"1894",1917,"France","Female",-5.8200187087655,-5.79092722337269,0.0923672570051492,0.0907515833260816,1.32493144594777,1.3008935068379,1.25791172204836,1.23571703884187,0.656988761710185,0.74292872019744,0.72401726848074,0.808108734314924
"1895",1918,"France","Female",-5.82749389601248,-5.79868801936169,0.0919967936661632,0.0903870655948646,1.21646064046119,1.16559633422444,1.15502120751695,1.10724480972775,0.721366578827489,0.849968581804127,0.782809077283488,0.908316322542817
"1896",1919,"France","Female",-5.84373859784239,-5.81448166525715,0.0916988516652763,0.0900764349324188,1.1407124989078,1.04617170504443,1.08310110234323,0.993758403150888,0.792690247467583,0.981633836617572,0.850299805609069,1.03403553084417
"1897",1920,"France","Female",-5.8563149416838,-5.82677294858934,0.0911255564535773,0.0894869534121492,1.04661019396233,0.91880267588623,0.99377932863667,0.872754826973438,0.93041999802346,1.17919999389116,0.983241068616366,1.22522584317687
"1898",1921,"France","Female",-5.88385434964248,-5.85299284994065,0.0907493924373195,0.0890585837207253,1.05610676253802,0.909774381037966,1.00265484606293,0.864065768522551,1.06953318094425,1.33945609654538,1.12297049293331,1.38513721865881
"1899",1922,"France","Female",-5.89606108610568,-5.86512875237,0.0900109003459359,0.0883082051281638,0.955407228915199,0.798865663698059,0.907076624717753,0.758725534124125,1.25888695022279,1.56693965272064,1.30719351491838,1.6070420321692
"1900",1923,"France","Female",-5.91196901892021,-5.88263741701551,0.0893792352490755,0.0877741634248046,0.958859198309053,0.918957802129277,0.910352400368375,0.872898108613295,1.38956396130887,1.51173446400138,1.43804300696882,1.55776380694184
"1901",1924,"France","Female",-5.92030351084755,-5.89193527989693,0.0885147407472997,0.0869546327471228,0.871899309123553,0.807832917797349,0.827841034610998,0.76734852697399,1.59570427499859,1.76148036517887,1.63972634318244,1.80192459050413
"1902",1925,"France","Female",-5.92567674197671,-5.89521552158904,0.0875286536505805,0.0858669635741234,0.780375143658674,0.715619099762897,0.740972730668901,0.679821250315165,1.86267612994511,2.02306348808224,1.90203225406241,2.05881287755743
"1903",1926,"France","Female",-5.92198721217712,-5.88880277759059,0.0862967383095693,0.0844980599661661,0.678854185725356,0.610969759188642,0.644682263784233,0.580535940778809,2.13044372278108,2.29429044608978,2.16456064233333,2.32466883241591
"1904",1927,"France","Female",-5.92915119828009,-5.89497647222122,0.0852631006185952,0.0833891052599369,0.63734169680918,0.620910747178357,0.605307101634004,0.590087578585624,2.36611164255815,2.45436447413864,2.39808594677938,2.48513249869327
"1905",1928,"France","Female",-5.94023571159405,-5.91066064181072,0.0843131371239513,0.0827097045279907,0.661039546763163,0.670531715936718,0.627841423156852,0.637240101890207,2.57514554270823,2.6103237134675,2.60828141438985,2.64355998563079
"1906",1929,"France","Female",-5.94779466193739,-5.91538165861287,0.0831751634357548,0.0814200260028021,0.612684252695701,0.607092220534085,0.58199191494279,0.577046914339043,2.81294566049962,2.88445819917918,2.84357239102589,2.91444469323377
"1907",1930,"France","Female",-5.95539469343294,-5.91899525085199,0.082010007968914,0.0800039663696474,0.587694369595383,0.559405950371293,0.55835801895406,0.531846714389047,3.01128824328502,3.14434668896705,3.04055873623814,3.17184619436378
"1908",1931,"France","Female",-5.96361276425148,-5.92750569845681,0.0809188074151764,0.0789909283027977,0.475966863831999,0.455027593454489,0.452314607184384,0.432714673901714,3.18820987201597,3.29625604896627,3.21179487123494,3.3185090107708
"1909",1932,"France","Female",-5.97293749555477,-5.93034763663041,0.0798141615397837,0.0774217756765246,0.463054765849925,0.402413775779287,0.440138089300319,0.382793047777007,3.34915963071298,3.58142410278322,3.37201125782163,3.60098562527151
"1910",1933,"France","Female",-5.99479612839478,-5.96062998582241,0.0791478736538296,0.0773127918143359,0.502344931863902,0.483634292680847,0.47751570787446,0.46003230597443,3.45152495667404,3.56609019530744,3.47629215511627,3.58963687826274
"1911",1934,"France","Female",-6.0030089348367,-5.96087116733728,0.0781462874606134,0.0757880494360319,0.507094319698915,0.432393475192626,0.482144334713396,0.411424922858707,3.56303114046246,3.83098390759024,3.58792276352932,3.85189879854111
"1912",1935,"France","Female",-6.01683985401936,-5.97488122032315,0.0773840689613624,0.0750495856490639,0.56553089656672,0.506266483943023,0.537807485128269,0.481814107881718,3.60364491048721,3.85024122244074,3.63131519921425,3.87464560485728
"1913",1936,"France","Female",-6.03370782494228,-5.98896152967346,0.0768133160562701,0.0742724855038769,0.702848550469191,0.646904559501628,0.668504072454247,0.61579565767665,3.55935550355107,3.84035720091407,3.59365401959808,3.87142492246748
"1914",1937,"France","Female",-6.03812873323952,-5.99540091742022,0.076144407218374,0.0737130511212568,0.69515908814828,0.658312789488228,0.661407578095719,0.626859041894392,3.48821616557913,3.72486716830758,3.52192665815306,3.75628488416987
"1915",1938,"France","Female",-6.05262310987644,-6.00783373802016,0.0757890227503459,0.0732183870103537,0.725620471954912,0.642905453631741,0.690542316404745,0.612307240432628,3.36351654852405,3.70633297997777,3.39855857903162,3.73689776522304
"1916",1939,"France","Female",-6.06144561324284,-6.0175433030464,0.075348067000392,0.0728294939658428,0.744971880524922,0.687624689431708,0.70918427164704,0.655120050040317,3.18987342968798,3.48398137520066,3.22563020951544,3.51645818119103
"1917",1940,"France","Female",-6.08878141471623,-6.04620108047739,0.0754005680407748,0.0728922371626576,0.886375443184484,0.870944406583121,0.84390098271286,0.829910814587379,2.91596385047316,3.1448428688178,2.9584136507203,3.18585499685815
"1918",1941,"France","Female",-6.10085447525196,-6.06749521678407,0.0753098167960555,0.0734304434969532,0.925402697448348,0.970857942443047,0.88130338679256,0.925262585705283,2.62104037554395,2.67425553453561,2.66511992526726,2.719834567707
"1919",1942,"France","Female",-6.09731338350629,-6.05458442996423,0.074929714001911,0.0723800805604292,0.852852748160664,0.882861977186629,0.812587760477882,0.841968356600631,2.33261272517002,2.45962339793526,2.37286170675694,2.50050407365833
"1920",1943,"France","Female",-6.09413482801957,-6.05098651461658,0.0746680959580579,0.0720818306393295,0.689147601528269,0.644982202202698,0.656880404316986,0.615289522007885,2.08788267077797,2.38135802887165,2.12013586344737,2.41103758113736
"1921",1944,"France","Female",-6.09217240216323,-6.04330165047119,0.0744573099550956,0.0714614257107599,0.628124510822666,0.602314050008097,0.598957847985041,0.57492342133456,1.77155801575586,2.04110319487516,1.80071382922559,2.06848414671664
"1922",1945,"France","Female",-6.10028886070968,-6.05337459626099,0.0744992838187575,0.0715970383099001,0.594579994929006,0.579965537378776,0.567118035660599,0.553721410454422,1.46246432863612,1.70413636486919,1.48991810951068,1.73037303047088
"1923",1946,"France","Female",-6.12322318716101,-6.08258899500534,0.074935130019926,0.0725029376824404,0.642445844736329,0.698589311016214,0.612808640926694,0.667005001159822,1.12568002733187,1.13428250755867,1.15531193017643,1.16586295356228
"1924",1947,"France","Female",-6.13321049772628,-6.09639833966278,0.0751445912421726,0.0729763082736497,0.688699793243437,0.759319444721875,0.657023167646003,0.725049917665537,0.826781429245216,0.769894898818016,0.85845526996416,0.804162794953534
"1925",1948,"France","Female",-6.14707052544611,-6.11369251962723,0.075556541612993,0.0737383936233427,0.687501582317559,0.801274964350156,0.655925846124077,0.765163564732411,0.534691594898796,0.300665353157832,0.566266636132561,0.336777828407911
"1926",1949,"France","Female",-6.13709168007505,-6.10266238455047,0.0754943174142413,0.0735869655511688,0.555288883188339,0.649448694057703,0.529952080608467,0.620376600076071,0.301235749160931,0.106932971293958,0.326572893950448,0.136006621753133
"1927",1950,"France","Female",-6.14273929496017,-6.11113918041993,0.0758257321650434,0.0742456425301968,0.396376857478984,0.495687148399163,0.378332744112456,0.473539325828703,0.0922827924191836,-0.223303975525241,0.110328025313464,-0.201153216041739
"1928",1951,"France","Female",-6.13460354389262,-6.10116834859363,0.0757837623898585,0.074014542687564,0.248713987451822,0.255612593558403,0.237439310853112,0.244209482838649,-0.0217943505261715,-0.068892174099858,-0.0105184179582167,-0.0574877785489818
"1929",1952,"France","Female",-6.14718927136329,-6.11884314972477,0.0762204913009938,0.0749603992666437,0.369072353722636,0.494348318218307,0.35232988205501,0.472329984665464,-0.258206633458947,-0.710048020552584,-0.241460704071677,-0.688023987320697
"1930",1953,"France","Female",-6.13782191991508,-6.10441423231084,0.0760991198556581,0.0744578659606715,0.324811055905677,0.413458444128871,0.310127705640298,0.395133909464619,-0.341640788901394,-0.684654673747886,-0.326953671184974,-0.66632510998032
"1931",1954,"France","Female",-6.1479319876599,-6.11819251971048,0.0764452966666423,0.0751715637586064,0.415382790158631,0.584014999170208,0.396584619113177,0.558136686248922,-0.498780934893766,-1.11374749656795,-0.47997748821993,-1.08786126482035
"1932",1955,"France","Female",-6.14577930575026,-6.11433188011789,0.0764746534168664,0.0751541363586018,0.338959056437673,0.474922086132281,0.323640283011741,0.453907081139107,-0.54190878364679,-1.11717095944412,-0.526584743365213,-1.09614831179739
"1933",1956,"France","Female",-6.1529836921394,-6.12047111826753,0.0766686315058907,0.0753676389290591,0.220507016479957,0.291471202581796,0.210527615248722,0.278526004337593,-0.521647885585196,-0.944039847505181,-0.511663709236167,-0.931088121231923
"1934",1957,"France","Female",-6.16708898970433,-6.13767710424113,0.0769858077923675,0.0760458920906561,0.250031425611439,0.315039489297426,0.238679458610065,0.300972665008992,-0.542936647224131,-1.00137256700633,-0.531579474805945,-0.987298310742624
"1935",1958,"France","Female",-6.18080921295512,-6.14986308003927,0.07723714409275,0.0763957994391422,0.247346086001876,0.2728345218801,0.236071410683394,0.260582426124927,-0.481094992477729,-0.857908541955183,-0.469815410494277,-0.845649638458113
"1936",1959,"France","Female",-6.19991884456143,-6.16941814251927,0.0775459766735766,0.0769209859148003,0.459721182456398,0.503218175691394,0.438656358753789,0.480508724804508,-0.486448724570316,-0.976528141965623,-0.465377849756138,-0.953809987306499
"1937",1960,"France","Female",-6.2323301632842,-6.20612852874764,0.0781248538824902,0.078052531073963,0.650254745211484,0.706490002110115,0.620202184184727,0.674234974509261,-0.453539238303968,-1.01552980981219,-0.423479600226813,-0.983263911544356
"1938",1961,"France","Female",-6.25516659112506,-6.22890334575363,0.0784518547692556,0.0786427176933322,0.160836234389024,0.16073750521528,0.153341738175165,0.153267364734489,-0.0153253683034436,-0.113016393595984,-0.00782974082034826,-0.105544185462058
"1939",1962,"France","Female",-6.2838373925409,-6.25864773741918,0.0788844484653864,0.0793444993303271,0.361601799093258,0.36943663811018,0.344648086288608,0.352156493306182,-0.0429664956602096,-0.234947725682318,-0.0260101001189952,-0.217662905511858
"1940",1963,"France","Female",-6.31307373615675,-6.29167761699632,0.0793462576101979,0.080313235851123,0.564997379461474,0.599561258441405,0.538342333234695,0.571318380733118,-0.079089801508907,-0.439968227776745,-0.0524303458359938,-0.41171678510976
"1941",1964,"France","Female",-6.32731769779275,-6.30171102734594,0.0794570532623164,0.0802795708647638,0.663605923105308,0.669127124581941,0.632204642309318,0.637540122688918,-0.0535986739044318,-0.381648540453739,-0.0221925640165352,-0.350053124031128
"1942",1965,"France","Female",-6.34938598560014,-6.32637136090675,0.0797683228396016,0.0808836502084271,0.815753186636464,0.839438162533348,0.776973651620686,0.799604920717329,-0.0668511273835222,-0.490951019291664,-0.0280655476919947,-0.451106774472414
"1943",1966,"France","Female",-6.3621518972025,-6.33815390333579,0.0798706789320258,0.0809814319352708,0.903418331607995,0.920475996631119,0.860357146586331,0.876689469874059,-0.0450482872835636,-0.47302626562535,-0.00198065460551078,-0.429228310735589
"1944",1967,"France","Female",-6.37323103362972,-6.34759396927141,0.0799419623900046,0.0809893775492799,0.979293697210736,0.985246339270837,0.932508716581395,0.938286393355575,-0.0193765230776037,-0.432633044283023,0.0274151863932488,-0.385661642938871
"1945",1900,"Ireland","Male",-4.70461636108093,-4.70138061262527,0.0868289624838595,0.0866694633669865,NA,NA,NA,NA,NA,NA,NA,NA
"1946",1901,"Ireland","Male",-4.68340779363091,-4.67804717918678,0.0852586832901853,0.0849940319108646,NA,NA,NA,NA,NA,NA,NA,NA
"1947",1902,"Ireland","Male",-4.69774087754735,-4.694870146285,0.0852213406291724,0.0850649508409672,NA,NA,NA,NA,NA,NA,NA,NA
"1948",1903,"Ireland","Male",-4.68779793883842,-4.68930754341227,0.0850904411303173,0.0851606453495536,NA,NA,NA,NA,NA,NA,NA,NA
"1949",1904,"Ireland","Male",-4.69595209418971,-4.69262616103491,0.0853503989567853,0.0851757851696945,NA,NA,NA,NA,NA,NA,NA,NA
"1950",1905,"Ireland","Male",-4.70688473352512,-4.70661927436474,0.0855184833423488,0.0854468948373255,NA,NA,NA,NA,NA,NA,NA,NA
"1951",1906,"Ireland","Male",-4.71461892595288,-4.71535523801812,0.0854953239049813,0.0855547136254519,NA,NA,NA,NA,NA,NA,NA,NA
"1952",1907,"Ireland","Male",-4.68553771842891,-4.68149563018998,0.0845362934637091,0.0843454050328517,NA,NA,NA,NA,NA,NA,NA,NA
"1953",1908,"Ireland","Male",-4.71718906771022,-4.71225393080367,0.0850388395968068,0.0847967549174264,NA,NA,NA,NA,NA,NA,NA,NA
"1954",1909,"Ireland","Male",-4.7130556033438,-4.71269801005147,0.0847210755456091,0.0846680687638296,NA,NA,NA,NA,NA,NA,NA,NA
"1955",1910,"Ireland","Male",-4.73871175763424,-4.73687456472532,0.0851428225755111,0.0850657777109403,0.211831040212882,0.220870727023897,0.202407512604545,0.21105295025513,0.375210214068737,0.3661781324777,0.384621259948741,0.3759841178119
"1956",1911,"Ireland","Male",-4.74491623917037,-4.74311170235879,0.0848351950310989,0.084681779391421,0.388062533876578,0.411556830892227,0.370852651995534,0.393322439073451,0.253866970729668,0.246323258729724,0.271073558212915,0.264555121381314
"1957",1912,"Ireland","Male",-4.77476951343248,-4.77732818857761,0.0851891126730141,0.085287986515646,0.486072584477185,0.5210055356516,0.464401314728413,0.497765372351523,0.237921732104457,0.211754673710988,0.259592240668436,0.234995775689889
"1958",1913,"Ireland","Male",-4.73193496317284,-4.73394529784904,0.0839258057315384,0.0839935787301537,0.27948910431034,0.282437158137231,0.267174135640037,0.26998331981564,0.324850806786404,0.326783931032391,0.337157935515915,0.339229869234416
"1959",1914,"Ireland","Male",-4.74683960744951,-4.74393659005584,0.0839545729862548,0.0838335014582353,0.321228711717303,0.324502686412366,0.307012960261886,0.310159756145666,0.385390425078242,0.377877128781357,0.399596699838643,0.39221103194097
"1960",1915,"Ireland","Male",-4.7306283339146,-4.72808572474403,0.0828855341222531,0.0827065597558924,0.149999685026057,0.135752704975122,0.143407320474022,0.129793855506566,0.510305704268244,0.521801343388116,0.516881271987707,0.527742900681087
"1961",1916,"Ireland","Male",-4.75669001271836,-4.75611035813088,0.0828356287917738,0.0827958469598296,0.265612931104254,0.257158231697645,0.253868480174326,0.245787279432367,0.577128761836352,0.589728561562087,0.588856206313245,0.601081876572916
"1962",1917,"Ireland","Male",-4.71042998399601,-4.71065473117964,0.0811359551413102,0.0811192686617658,0.15889850520313,0.18645682341262,0.15196772948747,0.178325399545493,0.648711458024181,0.632991335497596,0.65562277732397,0.64110442390675
"1963",1918,"Ireland","Male",-4.73455323441294,-4.73200019542226,0.0810147738059246,0.080882448914019,0.110465989789404,0.125926710685455,0.105634431833913,0.120425456333916,0.739469450346615,0.728994483307844,0.744277739382305,0.734473425800925
"1964",1919,"Ireland","Male",-4.72240154385604,-4.72144963399201,0.0796915775073986,0.079638711415455,0.0597068693072771,0.0559473592903288,0.0571084687074723,0.0535139857642903,0.893940278305767,0.892482969896523,0.896511494899613,0.894889281232238
"1965",1920,"Ireland","Male",-4.70066157870246,-4.69763854202527,0.0783453296063975,0.078195554426892,-0.243127302185481,-0.25093102566337,-0.232661745465208,-0.240140744708732,1.05498493016077,1.0643938404361,1.04448415815307,1.05356829422483
"1966",1921,"Ireland","Male",-4.69949181958906,-4.69737164746738,0.0776356329393995,0.0775281803886333,-0.291612885673491,-0.294159869179889,-0.279112822599426,-0.28156694508322,1.11267613294251,1.10510818980863,1.10014033308933,1.09248015054363
"1967",1922,"Ireland","Male",-4.70071366519995,-4.69692008424146,0.0768186988102064,0.0766625898499367,-0.475320150584693,-0.515805701240065,-0.455047447887171,-0.493833141211859,1.23965212323008,1.26360791851107,1.21933869316901,1.24159347378605
"1968",1923,"Ireland","Male",-4.6972218020454,-4.69188062948961,0.0758422178275293,0.0755546472058223,-0.224961573111294,-0.272563819223542,-0.21535427933977,-0.260944667043283,1.32883689934593,1.36896044779072,1.31919370070556,1.35730414560714
"1969",1924,"Ireland","Male",-4.73147784536719,-4.72965425741777,0.0757916203060431,0.0757264186407453,-0.0994712879835973,-0.0925943581690731,-0.0951917263133097,-0.0886133579918997,1.42826891982406,1.42227213304482,1.4239531201842,1.4182554318609
"1970",1925,"Ireland","Male",-4.7426365688263,-4.73793848989178,0.0748582359808289,0.0746062857188723,0.0785431708115851,0.0645877144207176,0.0751628918406908,0.0618139219515292,1.52141630247995,1.53025824130635,1.52476388770958,1.53299966953799
"1971",1926,"Ireland","Male",-4.77898890707933,-4.77807473600948,0.0746889708488426,0.0746496411256605,0.146077921431615,0.143956331078922,0.139763388179066,0.137736133612279,1.61013368818441,1.60932970196528,1.6164154152459,1.61551721163254
"1972",1927,"Ireland","Male",-4.78397618067424,-4.78110295518116,0.0738198865081732,0.0736218850765502,0.488783536354052,0.468409957874965,0.467618459876324,0.448149332927169,1.64906957425759,1.67507189675581,1.67020833124463,1.69530581573219
"1973",1928,"Ireland","Male",-4.81449065112647,-4.81700569613215,0.0737724781813651,0.0738972514459708,0.532690693236002,0.56710379961682,0.509569407363312,0.542476056624736,1.68418430864799,1.65159303988523,1.70727980631164,1.67619591705742
"1974",1929,"Ireland","Male",-4.84513366392954,-4.83992107313279,0.0730688720869605,0.0728249324733286,0.828488100165334,0.800481109124497,0.792408900941744,0.765683036526383,1.75149342551316,1.77634202466328,1.7875511524493,1.81111832209461
"1975",1930,"Ireland","Male",-4.86799145899604,-4.86299295985926,0.0721021478982264,0.0718723673007519,1.14392721643677,1.13257525648274,1.09395579401578,1.08319094990254,1.87106975004518,1.8822769446529,1.92102301524038,1.93164320673806
"1976",1931,"Ireland","Male",-4.89088470659228,-4.88546707915028,0.071400542252769,0.0710941722650072,1.31822456914797,1.29748801042533,1.26051225010575,1.24079137659637,1.99143013415715,2.02455537682599,2.04912554191293,2.08123492791082
"1977",1932,"Ireland","Male",-4.94735042693392,-4.94864525558455,0.0716490796483442,0.0716841254606318,1.71024985699804,1.74805344927783,1.63455098224263,1.67066186989166,2.00531976545212,1.98279319458328,2.08100493523725,2.06017163473364
"1978",1933,"Ireland","Male",-4.97494689672392,-4.97675559479589,0.0710141331754777,0.0711101031002574,1.94625739120915,2.00234019524611,1.85993534200312,1.91354560683005,2.08362356489574,2.02435232751294,2.16993379735368,2.11313610439982
"1979",1934,"Ireland","Male",-5.00018966341567,-4.99776256918278,0.0702613701053724,0.0701919701308665,1.89012269722115,1.88741365927778,1.80644328994857,1.80391525276327,2.25269608243679,2.25123098273553,2.33636263479768,2.33471661545818
"1980",1935,"Ireland","Male",-5.03449995596734,-5.02746095393919,0.0696543645944785,0.0692474794751993,2.07723143040356,2.06749410442545,1.9852332546078,1.97617827022088,2.31693027699162,2.3498745313783,2.40891731698819,2.44117931128751
"1981",1936,"Ireland","Male",-5.08321256335518,-5.08723606408615,0.0696251002142534,0.069780202917305,2.17323216529134,2.2087182017455,2.07662344682499,2.11042242822242,2.38077703760561,2.35233757636312,2.47737507416058,2.45062299680684
"1982",1937,"Ireland","Male",-5.10110820497424,-5.10723746461594,0.0689353115103301,0.0692785654927831,2.29150168312461,2.36101594624452,2.1898921568248,2.25621579435484,2.42751141866439,2.32565437174505,2.52911149387703,2.4304460103747
"1983",1938,"Ireland","Male",-5.12405979945306,-5.12421421402514,0.0682501625001763,0.0682499116075825,2.24388040755411,2.22361097572569,2.14452166304574,2.12511568550678,2.6031718826128,2.62496063697933,2.70252044942467,2.72344545198998
"1984",1939,"Ireland","Male",-5.15526039512153,-5.15856314305613,0.0675635946302176,0.0677447397362481,2.27445878603251,2.34274964480462,2.17413910296328,2.23937569130513,2.66338450624486,2.58548781702181,2.76369486441436,2.68885317758373
"1985",1940,"Ireland","Male",-5.16465578027247,-5.16380302056754,0.0661836622968494,0.0662398387984221,2.21143166499949,2.24840589761829,2.11488935999796,2.1503248996075,2.78541688718426,2.7240273505388,2.88195051002192,2.82210016548182
"1986",1941,"Ireland","Male",-5.17032938370561,-5.16071942591268,0.0648067059942507,0.0643150260379406,2.11005397986063,2.08776965558737,2.0187980242891,1.99782406249401,2.96558469617585,3.00932808381154,3.05683216173137,3.09926536679417
"1987",1942,"Ireland","Male",-5.20769272639013,-5.20319544694561,0.064441437305458,0.0641696418791505,1.96772505233441,1.9239998540384,1.88270643648638,1.84098179142003,3.12489464902631,3.1925019669316,3.20990409665138,3.27551060140969
"1988",1943,"Ireland","Male",-5.23968401973792,-5.24092672605487,0.0640034703080093,0.0641268352567324,2.02178184430477,2.01487903876618,1.93462657060186,1.92796308913097,3.15781209546396,3.14319770295472,3.24495906389476,3.23010526660167
"1989",1944,"Ireland","Male",-5.27011645989878,-5.27070693381657,0.063460957094553,0.0635873473152649,2.08627312514306,2.1110121177514,1.99661626138065,2.02027421418698,3.19268863038631,3.1431730611397,3.28233810551515,3.23390376523967
"1990",1945,"Ireland","Male",-5.31064099408682,-5.3149903080521,0.063084011344683,0.0634797529840686,2.15621235939171,2.25614176953611,2.06366386824951,2.15933655588439,3.23009758130887,3.02515831528475,3.3226394073063,3.12195769015886
"1991",1946,"Ireland","Male",-5.33073360147128,-5.33702365384633,0.0622512981007997,0.062849980164873,1.94237938515097,1.95552394432247,1.85948465463908,1.87189459911762,3.42978093141679,3.28061510432467,3.51266860852556,3.36423750021847
"1992",1947,"Ireland","Male",-5.34508832443939,-5.3505004391938,0.0614841952937594,0.062130655991537,1.93683776720922,1.92164617418137,1.85462854088518,1.83984823365288,3.50985589327968,3.38249031380079,3.59205866755403,3.46428165248179
"1993",1948,"Ireland","Male",-5.36405579994142,-5.36780864761135,0.0609073262891002,0.061512973681237,1.9278631388056,1.95619733489213,1.84646510907359,1.87351848756185,3.52814358711876,3.32162631501757,3.60953580581734,3.40429962339289
"1994",1949,"Ireland","Male",-5.39196310992713,-5.39512925609269,0.0605370367702867,0.0612119142144596,1.92474414718647,1.9184635576747,1.84385206065597,1.83770493470224,3.48296992867845,3.2863391529056,3.56385687945396,3.36709272133307
"1995",1950,"Ireland","Male",-5.41049947166351,-5.41294927205898,0.0600363102877149,0.0607431167623558,2.04230296196167,2.0672448156715,1.95716252862548,1.98094898775869,3.29422392441109,3.05360904093262,3.37936046003827,3.13990119474559
"1996",1951,"Ireland","Male",-5.44750768427519,-5.45133948756453,0.0601715979577159,0.0610584886054015,2.34863255534157,2.47862685192266,2.25094199848544,2.3756220980377,2.9559212123515,2.49434894425087,3.05360910396097,2.59735176009608
"1997",1952,"Ireland","Male",-5.47718531461278,-5.48577176806146,0.0603203097718622,0.0615938763942488,2.30201069390424,2.42150052668475,2.20654421354321,2.32096862687644,2.76836634537465,2.22786280289609,2.86383050509309,2.32839312263868
